StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C9           cd           10.0         35.0         -10.0        51.0         160.0        10.0         C47          
C10          cd           10.0         40.0         -20.0        90.0         177.0        10.0         C17          
C11          cp           8.0          40.0         40.0         33.0         152.0        10.0         C15          
C12          cp           8.0          45.0         20.0         49.0         108.0        10.0         C13          
C13          cd           5.0          35.0         -20.0        62.0         191.0        10.0         C12          
C14          cp           5.0          45.0         10.0         35.0         117.0        10.0         C16          
C15          cd           2.0          40.0         -40.0        39.0         161.0        10.0         C11          
C16          cd           0.0          40.0         -10.0        59.0         114.0        10.0         C14          
C17          cp           0.0          45.0         20.0         60.0         189.0        10.0         C10          
C18          cp           44.0         5.0          20.0         79.0         124.0        10.0         C48          
C19          cp           42.0         10.0         40.0         58.0         115.0        10.0         C20          
C20          cd           42.0         15.0         -40.0        111.0        162.0        10.0         C19          
C21          cp           40.0         5.0          10.0         52.0         111.0        10.0         C56          
C22          cp           40.0         15.0         40.0         55.0         158.0        10.0         C66          
C23          cp           38.0         5.0          30.0         45.0         164.0        10.0         C49          
C24          cd           38.0         15.0         -3.0         128.0        194.0        10.0         C52          
C25          cd           35.0         5.0          -17.0        54.0         184.0        10.0         C64          
C26          cp           95.0         30.0         30.0         105.0        154.0        10.0         C30          
C27          cp           95.0         35.0         20.0         57.0         172.0        10.0         C32          
C28          cp           92.0         30.0         10.0         55.0         120.0        10.0         C34          
C29          cd           90.0         35.0         -20.0        52.0         112.0        10.0         C31          
C30          cd           88.0         30.0         -30.0        52.0         159.0        10.0         C26          
C31          cp           88.0         35.0         20.0         50.0         110.0        10.0         C29          
C32          cd           87.0         30.0         -20.0        116.0        175.0        10.0         C27          
C33          cp           85.0         25.0         10.0         51.0         178.0        0.0          C101         
C34          cd           85.0         35.0         -10.0        100.0        151.0        10.0         C28          
C35          cp           67.0         85.0         20.0         61.0         185.0        10.0         C36          
C36          cd           65.0         85.0         -20.0        43.0         186.0        10.0         C35          
C37          cd           65.0         82.0         -10.0        113.0        164.0        10.0         C39          
C38          cp           62.0         80.0         30.0         37.0         148.0        10.0         C44          
C39          cp           60.0         80.0         10.0         36.0         191.0        10.0         C37          
C40          cd           60.0         85.0         -10.0        50.0         149.0        10.0         C42          
C41          cp           58.0         75.0         20.0         48.0         165.0        10.0         C43          
C42          cp           55.0         80.0         10.0         33.0         166.0        10.0         C40          
C43          cd           55.0         85.0         -20.0        117.0        168.0        10.0         C41          
C44          cd           55.0         82.0         -30.0        35.0         148.0        10.0         C38          
C45          cd           20.0         82.0         -20.0        37.0         177.0        10.0         C5           
C46          cd           18.0         80.0         -20.0        98.0         157.0        10.0         C1           
C47          cp           2.0          45.0         10.0         38.0         109.0        10.0         C9           
C48          cd           42.0         5.0          -20.0        120.0        184.0        10.0         C18          
C49          cd           42.0         12.0         -30.0        79.0         158.0        10.0         C23          
C50          cp           72.0         35.0         30.0         104.0        157.0        10.0         C96          
C51          cp           55.0         20.0         19.0         69.0         126.0        10.0         C80          
C52          cp           25.0         30.0         3.0          36.0         97.0         10.0         C24          
C53          cd           20.0         50.0         -19.0        57.0         154.0        10.0         C88          
C54          cd           55.0         60.0         -23.0        127.0        180.0        10.0         C94          
C55          cp           30.0         60.0         16.0         95.0         214.0        0.0          C104         
C56          cd           50.0         35.0         -10.0        88.0         201.0        10.0         C21          
C57          cd           30.0         25.0         -16.0        82.0         139.0        10.0         C65          
C58          cd           15.0         10.0         -16.0        56.0         182.0        10.0         C75          
C59          cd           10.0         20.0         -13.0        42.0         125.0        10.0         C87          
C60          cp           15.0         60.0         17.0         137.0        202.0        10.0         C68          
C61          cp           45.0         65.0         9.0          55.0         106.0        10.0         C90          
C62          cp           65.0         35.0         3.0          29.0         158.0        10.0         C76          
C63          cp           65.0         20.0         6.0          39.0         108.0        10.0         C89          
C64          cp           45.0         30.0         17.0         20.0         139.0        10.0         C25          
C65          cp           35.0         40.0         16.0         11.0         140.0        10.0         C57          
C66          cd           41.0         37.0         -40.0        92.0         203.0        10.0         C22          
C67          cd           64.0         42.0         -14.0        28.0         141.0        10.0         C71          
C68          cd           40.0         60.0         -17.0        100.0        217.0        10.0         C60          
C69          cp           31.0         52.0         27.0         9.0          134.0        10.0         C79          
C70          cd           35.0         69.0         -5.0         60.0         210.0        10.0         C73          
C71          cp           65.0         55.0         14.0         52.0         107.0        10.0         C67          
C72          cp           63.0         65.0         8.0          27.0         101.0        10.0         C93          
C73          cp           2.0          60.0         5.0          65.0         118.0        10.0         C70          
C74          cp           20.0         20.0         8.0          72.0         193.0        0.0          C105         
C75          cp           5.0          5.0          16.0         60.0         117.0        10.0         C58          
C76          cd           60.0         12.0         -3.0         42.0         143.0        10.0         C62          
C77          cd           23.0         3.0          -35.0        52.0         180.0        10.0         C97          
C78          cd           8.0          56.0         -9.0         46.0         163.0        10.0         C98          
C79          cd           6.0          68.0         -27.0        54.0         153.0        10.0         C69          
C80          cd           47.0         47.0         -19.0        97.0         222.0        10.0         C51          
C81          cp           49.0         58.0         10.0         80.0         121.0        0.0          C106         
C82          cp           27.0         43.0         9.0          26.0         87.0         10.0         C99          
C83          cp           37.0         31.0         14.0         19.0         87.0         10.0         C86          
C84          cd           57.0         29.0         -6.0         62.0         159.0        10.0         C95          
C85          cd           63.0         23.0         -14.0        76.0         127.0        10.0         C92          
C86          cd           21.0         24.0         -14.0        77.0         126.0        10.0         C83          
C87          cp           12.0         24.0         13.0         68.0         141.0        10.0         C59          
C88          cp           24.0         58.0         19.0         24.0         139.0        10.0         C53          
C89          cd           67.0         5.0          -6.0         105.0        177.0        10.0         C63          
C90          cd           37.0         47.0         -9.0         74.0         127.0        10.0         C61          
C91          cp           49.0         42.0         13.0         151.0        212.0        0.0          C102         
C92          cp           53.0         43.0         14.0         14.0         155.0        10.0         C85          
C93          cd           61.0         52.0         -8.0         69.0         208.0        10.0         C72          
C94          cp           57.0         48.0         23.0         86.0         133.0        10.0         C54          
C95          cp           56.0         37.0         6.0          20.0         84.0         10.0         C84          
C96          cd           55.0         54.0         -30.0        121.0        172.0        10.0         C50          
C97          cp           4.0          18.0         35.0         112.0        157.0        10.0         C77          
C98          cp           26.0         52.0         9.0          30.0         91.0         10.0         C78          
C99          cd           26.0         35.0         -9.0         37.0         146.0        10.0         C82          
C100         cd           31.0         67.0         -40.0        66.0         210.0        10.0         C4           
C101         cd           85.0         25.0         -10.0        51.0         178.0        10.0         C33          
C102         cd           49.0         42.0         -13.0        151.0        212.0        10.0         C91          
C103         cd           15.0         75.0         -20.0        69.0         118.0        10.0         C7           
C104         cd           30.0         60.0         -16.0        95.0         214.0        10.0         C55          
C105         cd           20.0         20.0         -8.0         72.0         193.0        10.0         C74          
C106         cd           49.0         58.0         -10.0        80.0         121.0        10.0         C81          

Vehicle battery capacity : 79.69
Vehicle freight capacity : 200.0
battery consumption rate : 1.0
inverse recharging rate : 0.38
average velocity : 1.0
