StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C59          cd           38.0         15.0         -20.0        0.0          1110.0       90.0         C53          
C60          cd           35.0         5.0          -30.0        0.0          1100.0       90.0         C58          
C61          cp           50.0         30.0         10.0         0.0          1123.0       90.0         C66          
C62          cp           50.0         35.0         20.0         262.0        317.0        90.0         C69          
C63          cd           50.0         40.0         -10.0        0.0          1131.0       90.0         C80          
C64          cd           48.0         30.0         -10.0        0.0          1124.0       90.0         C72          
C65          cp           48.0         40.0         10.0         0.0          1133.0       90.0         C74          
C66          cd           47.0         35.0         -10.0        0.0          1129.0       90.0         C61          
C67          cp           47.0         40.0         10.0         12.0         77.0         90.0         C68          
C68          cd           45.0         30.0         -10.0        0.0          1125.0       90.0         C67          
C69          cd           45.0         35.0         -20.0        916.0        969.0        90.0         C62          
C70          cd           95.0         30.0         -20.0        0.0          1087.0       90.0         C78          
C71          cd           95.0         35.0         -30.0        0.0          1088.0       90.0         C81          
C72          cp           53.0         30.0         10.0         0.0          1122.0       90.0         C64          
C73          cd           92.0         30.0         -10.0        0.0          1090.0       90.0         C76          
C74          cd           53.0         35.0         -10.0        353.0        412.0        90.0         C65          
C75          cp           45.0         65.0         20.0         0.0          1130.0       0.0          C106         
C76          cp           90.0         35.0         10.0         203.0        260.0        90.0         C73          
C77          cp           88.0         30.0         10.0         574.0        643.0        90.0         C79          
C78          cp           88.0         35.0         20.0         0.0          1095.0       90.0         C70          
C79          cd           87.0         30.0         -10.0        668.0        731.0        90.0         C77          
C80          cp           85.0         25.0         10.0         0.0          1094.0       90.0         C63          
C81          cp           85.0         35.0         30.0         0.0          1098.0       90.0         C71          
C82          cp           75.0         55.0         20.0         0.0          1110.0       90.0         C84          
C83          cp           72.0         55.0         10.0         0.0          1113.0       90.0         C88          
C84          cd           70.0         58.0         -20.0        458.0        523.0        90.0         C82          
C85          cp           68.0         60.0         30.0         0.0          1116.0       90.0         C89          
C86          cp           66.0         55.0         10.0         0.0          1119.0       90.0         C91          
C87          cd           65.0         55.0         -10.0        85.0         144.0        90.0         C90          
C88          cd           65.0         60.0         -10.0        0.0          1119.0       90.0         C83          
C89          cd           63.0         58.0         -30.0        0.0          1121.0       90.0         C85          
C90          cp           60.0         55.0         10.0         0.0          1125.0       90.0         C87          
C91          cd           60.0         60.0         -10.0        0.0          1123.0       90.0         C86          
C92          cp           67.0         85.0         20.0         368.0        441.0        0.0          C104         
C93          cd           65.0         85.0         -30.0        0.0          1102.0       90.0         C95          
C94          cp           65.0         82.0         10.0         0.0          1105.0       90.0         C99          
C95          cp           62.0         80.0         30.0         0.0          1108.0       90.0         C93          
C96          cd           60.0         80.0         -20.0        0.0          1109.0       90.0         C98          
C97          cp           60.0         85.0         30.0         0.0          1105.0       90.0         C100         
C98          cp           58.0         75.0         20.0         0.0          1115.0       90.0         C96          
C99          cd           55.0         80.0         -10.0        743.0        820.0        90.0         C94          
C100         cd           55.0         85.0         -30.0        647.0        726.0        90.0         C97          
C101         cd           25.0         50.0         -10.0        0.0          1131.0       90.0         C24          
C102         cd           22.0         85.0         -10.0        0.0          1106.0       90.0         C14          
C103         cd           8.0          40.0         -40.0        0.0          1112.0       90.0         C33          
C104         cd           67.0         85.0         -20.0        368.0        441.0        90.0         C92          
C105         cd           30.0         35.0         -10.0        0.0          1127.0       90.0         C47          
C106         cd           45.0         65.0         -20.0        0.0          1130.0       90.0         C75          

Vehicle battery capacity : 79.69
Vehicle freight capacity : 200.0
battery consumption rate : 1.0
inverse recharging rate : 3.39
average velocity : 1.0
