StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C92          cp           53.0         43.0         14.0         14.0         581.0        10.0         C95          
C93          cd           61.0         52.0         -10.0        373.0        928.0        10.0         C42          
C94          cd           57.0         48.0         -8.0         265.0        638.0        10.0         C72          
C95          cd           56.0         37.0         -14.0        20.0         539.0        10.0         C92          
C96          cd           55.0         54.0         -40.0        418.0        825.0        10.0         C36          
C97          cp           4.0          18.0         35.0         426.0        787.0        10.0         C9           
C98          cp           26.0         52.0         9.0          14.0         499.0        10.0         C15          
C99          cd           26.0         35.0         -19.0        149.0        586.0        10.0         C88          
C100         cd           31.0         67.0         -27.0        356.0        930.0        10.0         C78          
C101         cd           25.0         85.0         -20.0        388.0        911.0        10.0         C1           
C102         cd           12.0         24.0         -13.0        272.0        565.0        10.0         C87          

Vehicle battery capacity : 165.63
Vehicle freight capacity : 1000.0
battery consumption rate : 1.0
inverse recharging rate : 0.18
average velocity : 1.0
