StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C87          cd           28.0         18.0         -28.0        84.0         111.0        10.0         C59          
C88          cd           26.0         52.0         -9.0         24.0         133.0        10.0         C52          
C89          cd           26.0         35.0         -16.0        128.0        211.0        10.0         C45          
C90          cd           31.0         67.0         -10.0        76.0         123.0        10.0         C63          
C91          cd           15.0         19.0         -11.0        130.0        194.0        10.0         C96          
C92          cp           22.0         22.0         2.0          18.0         181.0        10.0         C85          
C93          cd           18.0         24.0         -8.0         41.0         199.0        10.0         C37          
C94          cd           26.0         27.0         -3.0         88.0         121.0        10.0         C6           
C95          cp           25.0         24.0         20.0         14.0         83.0         10.0         C84          
C96          cp           22.0         27.0         11.0         119.0        160.0        10.0         C91          
C97          cp           25.0         21.0         12.0         122.0        153.0        10.0         C100         
C98          cd           19.0         21.0         -9.0         32.0         93.0         10.0         C99          
C99          cp           20.0         26.0         9.0          38.0         137.0        10.0         C98          
C100         cd           18.0         18.0         -12.0        28.0         195.0        10.0         C97          
C101         cd           30.0         60.0         -16.0        101.0        156.0        10.0         C10          
C102         cd           35.0         69.0         -23.0        116.0        175.0        10.0         C32          
C103         cd           53.0         52.0         -11.0        24.0         179.0        10.0         C33          
C104         cd           53.0         43.0         -14.0        65.0         200.0        10.0         C77          

Vehicle battery capacity : 67.12
Vehicle freight capacity : 200.0
battery consumption rate : 1.0
inverse recharging rate : 0.45
average velocity : 1.0
