StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C92          cp           53.0         43.0         14.0         14.0         134.0        10.0         C63          
C93          cp           61.0         52.0         3.0          808.0        928.0        10.0         C80          
C94          cd           57.0         48.0         -5.0         0.0          932.0        10.0         C53          
C95          cp           56.0         37.0         6.0          0.0          929.0        10.0         C38          
C96          cd           55.0         54.0         -27.0        0.0          934.0        10.0         C78          
C97          cd           4.0          18.0         -30.0        547.0        667.0        10.0         C10          
C98          cp           26.0         52.0         9.0          0.0          935.0        10.0         C45          
C99          cd           26.0         35.0         -40.0        308.0        428.0        10.0         C36          
C100         cd           31.0         67.0         -20.0        810.0        930.0        10.0         C15          
C101         cd           40.0         60.0         -21.0        612.0        732.0        10.0         C68          
C102         cd           15.0         10.0         -20.0        782.0        902.0        10.0         C58          

Vehicle battery capacity : 273.13
Vehicle freight capacity : 1000.0
battery consumption rate : 1.0
inverse recharging rate : 0.11
average velocity : 1.0
