StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C87          cp           28.0         18.0         26.0         93.0         103.0        10.0         C41          
C88          cp           26.0         52.0         9.0          0.0          200.0        10.0         C32          
C89          cd           26.0         35.0         -3.0         0.0          211.0        10.0         C60          
C90          cp           31.0         67.0         3.0          0.0          187.0        10.0         C10          
C91          cd           15.0         19.0         -13.0        0.0          194.0        10.0         C61          
C92          cp           22.0         22.0         2.0          18.0         28.0         10.0         C85          
C93          cp           18.0         24.0         22.0         0.0          199.0        0.0          C101         
C94          cp           26.0         27.0         27.0         0.0          207.0        10.0         C84          
C95          cd           25.0         24.0         -13.0        0.0          205.0        10.0         C76          
C96          cd           22.0         27.0         -3.0         0.0          204.0        10.0         C6           
C97          cp           25.0         21.0         12.0         0.0          202.0        10.0         C58          
C98          cp           19.0         21.0         10.0         0.0          198.0        10.0         C38          
C99          cd           20.0         26.0         -28.0        83.0         93.0         10.0         C59          
C100         cp           18.0         18.0         17.0         185.0        195.0        10.0         C37          
C101         cd           18.0         24.0         -22.0        0.0          199.0        10.0         C93          
C102         cd           40.0         25.0         -9.0         0.0          208.0        10.0         C40          
C103         cd           45.0         10.0         -18.0        0.0          193.0        10.0         C22          
C104         cd           35.0         40.0         -16.0        0.0          215.0        10.0         C27          

Vehicle battery capacity : 67.15
Vehicle freight capacity : 200.0
battery consumption rate : 1.0
inverse recharging rate : 0.45
average velocity : 1.0
