StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C87          cd           28.0         18.0         -9.0         88.0         107.0        10.0         C99          
C88          cp           26.0         52.0         9.0          50.0         107.0        10.0         C90          
C89          cp           26.0         35.0         15.0         68.0         211.0        0.0          C106         
C90          cd           31.0         67.0         -9.0         46.0         153.0        10.0         C88          
C91          cd           15.0         19.0         -11.0        25.0         194.0        10.0         C83          
C92          cp           22.0         22.0         2.0          18.0         53.0         10.0         C98          
C93          cd           18.0         24.0         -17.0        129.0        199.0        10.0         C100         
C94          cp           26.0         27.0         27.0         35.0         174.0        10.0         C13          
C95          cp           25.0         24.0         20.0         14.0         205.0        10.0         C42          
C96          cd           22.0         27.0         -13.0        51.0         204.0        10.0         C61          
C97          cd           25.0         21.0         -28.0        92.0         183.0        10.0         C59          
C98          cd           19.0         21.0         -2.0         21.0         198.0        10.0         C92          
C99          cp           20.0         26.0         9.0          74.0         101.0        10.0         C87          
C100         cp           18.0         18.0         17.0         159.0        195.0        10.0         C93          
C101         cd           35.0         40.0         -16.0        8.0          75.0         10.0         C27          
C102         cd           32.0         12.0         -7.0         48.0         163.0        10.0         C57          
C103         cd           53.0         43.0         -14.0        168.0        199.0        10.0         C77          
C104         cd           37.0         56.0         -5.0         123.0        198.0        10.0         C70          
C105         cd           10.0         43.0         -9.0         87.0         112.0        10.0         C8           
C106         cd           26.0         35.0         -15.0        68.0         211.0        10.0         C89          
C107         cd           15.0         47.0         -16.0        23.0         196.0        10.0         C82          
C108         cd           44.0         17.0         -9.0         30.0         135.0        10.0         C73          

Vehicle battery capacity : 65.8
Vehicle freight capacity : 200.0
battery consumption rate : 1.0
inverse recharging rate : 0.46
average velocity : 1.0
