StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C89          cp           56.0         64.0         10.0         0.0          3278.0       90.0         C96          
C90          cd           60.0         55.0         -10.0        0.0          3279.0       90.0         C3           
C91          cp           60.0         60.0         10.0         0.0          3277.0       90.0         C76          
C92          cp           67.0         85.0         20.0         694.0        854.0        90.0         C7           
C93          cp           42.0         58.0         40.0         0.0          3291.0       90.0         C100         
C94          cd           65.0         82.0         -30.0        0.0          3259.0       90.0         C2           
C95          cp           62.0         80.0         30.0         0.0          3262.0       90.0         C79          
C96          cd           62.0         40.0         -10.0        0.0          3275.0       90.0         C89          
C97          cp           60.0         85.0         30.0         0.0          3259.0       90.0         C4           
C98          cp           58.0         75.0         20.0         0.0          3269.0       90.0         C83          
C99          cp           55.0         80.0         10.0         407.0        567.0        90.0         C86          
C100         cd           55.0         85.0         -40.0        502.0        662.0        90.0         C93          
C101         cd           8.0          62.0         -10.0        0.0          3265.0       90.0         C26          
C102         cd           75.0         55.0         -20.0        0.0          3264.0       90.0         C82          

Vehicle battery capacity : 118.12
Vehicle freight capacity : 700.0
battery consumption rate : 1.0
inverse recharging rate : 2.29
average velocity : 1.0
