StringID     Type         x            y            demand       ReadyTime    DueDate      ServiceTime  PartnerID    
C87          cp           28.0         18.0         26.0         83.0         113.0        10.0         C22          
C88          cp           26.0         52.0         9.0          0.0          200.0        10.0         C11          
C89          cd           26.0         35.0         -9.0         0.0          211.0        10.0         C99          
C90          cp           31.0         67.0         3.0          0.0          187.0        10.0         C10          
C91          cd           15.0         19.0         -10.0        0.0          194.0        10.0         C98          
C92          cp           22.0         22.0         2.0          18.0         48.0         10.0         C44          
C93          cd           18.0         24.0         -11.0        0.0          199.0        10.0         C96          
C94          cd           26.0         27.0         -16.0        0.0          207.0        10.0         C27          
C95          cd           25.0         24.0         -6.0         0.0          205.0        10.0         C69          
C96          cp           22.0         27.0         11.0         0.0          204.0        10.0         C93          
C97          cd           25.0         21.0         -14.0        0.0          202.0        10.0         C53          
C98          cp           19.0         21.0         10.0         0.0          198.0        10.0         C91          
C99          cp           20.0         26.0         9.0          73.0         103.0        10.0         C89          
C100         cd           18.0         18.0         -16.0        165.0        195.0        10.0         C38          

Vehicle battery capacity : 64.06
Vehicle freight capacity : 200.0
battery consumption rate : 1.0
inverse recharging rate : 0.47
average velocity : 1.0
